# {"t_start": 1558277310.770539} 
r,l,t
500.0,500,43.613931
500.0,500,44.001459
500.0,500,44.026618
500.0,500,44.128349
500.0,500,44.171981
500.0,500,44.559904
500.0,500,44.585031
500.0,500,44.686812
500.0,500,44.729793
500.0,500,45.116647
500.0,500,45.142031
500.0,500,45.244232
500.0,500,45.287472
500.0,500,45.682035
500.0,500,45.713267
500.0,500,45.814494
500.0,500,45.8568
500.0,500,46.244355
500.0,500,46.269446
500.0,500,46.371598
500.0,500,46.414628
500.0,500,46.807116
500.0,500,46.832318
500.0,500,46.934364
500.0,500,46.977604
500.0,500,47.36439
500.0,500,47.389525
500.0,500,47.494159
500.0,500,47.537211
500.0,500,47.924691
500.0,500,47.950252
500.0,500,48.052261
500.0,500,48.095135
500.0,500,48.482915
500.0,500,48.508087
500.0,500,48.609995
500.0,500,48.653105
500.0,500,49.040707
500.0,500,49.065737
500.0,500,49.16749
500.0,500,49.210631
500.0,500,49.600017
500.0,500,49.625197
500.0,500,49.727296
70.0,70,49.769096
500.0,500,49.770315
500.0,500,50.156746
500.0,500,50.181922
500.0,500,50.326213
500.0,500,50.327432
500.0,500,50.734255
500.0,500,50.760767
500.0,500,50.904506
500.0,500,50.90575
500.0,500,51.299474
500.0,500,51.324685
500.0,500,51.468895
500.0,500,51.470119
500.0,500,51.856334
500.0,500,51.881508
500.0,500,52.027496
500.0,500,52.02868
500.0,500,52.417835
500.0,500,52.444226
500.0,500,52.588407
500.0,500,52.589623
500.0,500,52.979998
