# {"t_start": 1558369994.928986} 
r,l,t
8.0,8,5.10785
15.0,15,5.109667
8.0,8,5.11283
38.0,38,5.119074
12.0,12,5.119695
62.0,62,5.125451
14.0,14,5.127193
44.0,44,5.135422
34.0,34,5.372225
24.0,24,5.374288
13.0,13,5.376337
36.0,36,5.380381
18.0,18,5.392685
30.0,30,5.394735
38.0,38,5.398129
41.0,41,5.404633
31.0,31,5.416305
17.0,17,5.416377
26.0,26,5.416416
38.0,38,5.419527
22.0,22,5.432293
23.0,23,5.433043
29.0,29,5.437059
9.0,9,5.438609
13.0,13,5.445995
11.0,11,5.446061
47.0,47,5.452213
30.0,30,5.472627
40.0,40,5.473356
43.0,43,5.475431
13.0,13,5.481337
9.0,9,5.481399
13.0,13,5.482146
79.0,79,5.487136
10.0,10,5.488579
8.0,8,5.492429
11.0,11,5.49925
31.0,31,5.501789
60.0,60,5.520315
35.0,35,5.520991
42.0,42,5.527791
73.0,73,5.534223
26.0,26,5.537251
31.0,31,5.540037
11.0,11,5.541577
12.0,12,5.545486
27.0,27,5.545548
16.0,16,5.556239
27.0,27,5.559158
43.0,43,5.567148
47.0,47,5.574035
28.0,28,5.575217
34.0,34,5.575816
9.0,9,5.580913
13.0,13,5.582718
30.0,30,5.58449
9.0,9,5.586254
32.0,32,5.592441
14.0,14,5.592493
21.0,21,5.594807
7.0,7,5.596531
13.0,13,5.602168
31.0,31,5.60391
14.0,14,5.60453
34.0,34,5.61178
15.0,15,5.612405
18.0,18,5.612449
21.0,21,5.616408
12.0,12,5.619262
13.0,13,5.61986
15.0,15,5.620456
11.0,11,5.626666
15.0,15,5.627875
14.0,14,5.627921
24.0,24,5.630211
8.0,8,5.631867
8.0,8,5.635396
17.0,17,5.641568
24.0,24,5.64217
39.0,39,5.65112
24.0,24,5.656412
52.0,52,5.666395
55.0,55,5.674558
17.0,17,5.676337
43.0,43,5.676963
35.0,35,5.677565
15.0,15,5.899294
14.0,14,5.908545
34.0,34,5.908607
39.0,39,5.913818
18.0,18,5.920339
50.0,50,5.921723
15.0,15,5.923747
31.0,31,5.92898
12.0,12,5.929687
22.0,22,5.935092
24.0,24,5.944828
20.0,20,5.948072
38.0,38,5.948809
12.0,12,5.955974
19.0,19,5.968339
40.0,40,5.970966
68.0,68,5.974238
11.0,11,5.978169
32.0,32,5.989149
67.0,67,5.992424
28.0,28,5.996336
35.0,35,5.997076
17.0,17,6.003838
15.0,15,6.013654
10.0,10,6.020177
37.0,37,6.02087
9.0,9,6.02578
53.0,53,6.031349
24.0,24,6.035659
74.0,74,6.036914
18.0,18,6.042446
32.0,32,6.055111
35.0,35,6.058213
32.0,32,6.074665
96.0,96,6.083836
73.0,73,6.086145
50.0,50,6.087906
18.0,18,6.094072
16.0,16,6.095255
38.0,38,6.0964
28.0,28,6.109953
26.0,26,6.111127
37.0,37,6.116276
10.0,10,6.116881
25.0,25,6.124159
20.0,20,6.128117
83.0,83,6.134898
46.0,46,6.142172
17.0,17,6.144447
30.0,30,6.145038
47.0,47,6.151098
18.0,18,6.155051
8.0,8,6.155682
23.0,23,6.155719
22.0,22,6.157977
16.0,16,6.166999
25.0,25,6.169864
7.0,7,6.171023
16.0,16,6.178914
42.0,42,6.178962
11.0,11,6.185129
53.0,53,6.185871
10.0,10,6.19108
36.0,36,6.19168
30.0,30,6.196229
13.0,13,6.198828
27.0,27,6.201679
10.0,10,6.202329
12.0,12,6.434052
24.0,24,6.434129
11.0,11,6.437112
12.0,12,6.443394
12.0,12,6.446133
25.0,25,6.448964
14.0,14,6.45409
13.0,13,6.456921
32.0,32,6.459031
11.0,11,6.466916
32.0,32,6.47326
14.0,14,6.477286
38.0,38,6.484152
41.0,41,6.484221
7.0,7,6.490341
16.0,16,6.496508
30.0,30,6.499945
16.0,16,6.508182
25.0,25,6.508252
15.0,15,6.518889
32.0,32,6.522543
74.0,74,6.526624
12.0,12,6.531322
33.0,33,6.532251
18.0,18,6.532309
13.0,13,6.540536
14.0,14,6.541984
26.0,26,6.550101
14.0,14,6.551451
38.0,38,6.553592
22.0,22,6.555825
11.0,11,6.557797
11.0,11,6.560905
16.0,16,6.562183
7.0,7,6.562232
22.0,22,6.575831
32.0,32,6.577094
26.0,26,6.579606
26.0,26,6.579658
14.0,14,6.585598
25.0,25,6.593958
27.0,27,6.598501
42.0,42,6.60859
24.0,24,6.610317
6.0,6,6.612068
15.0,15,6.622259
60.0,60,6.62518
24.0,24,6.625782
20.0,20,6.633913
15.0,15,6.634598
29.0,29,6.642274
18.0,18,6.645117
23.0,23,6.647947
83.0,83,6.65034
16.0,16,6.659435
25.0,25,6.662439
7.0,7,6.663647
40.0,40,6.668893
17.0,17,6.67244
60.0,60,6.677864
18.0,18,6.679709
12.0,12,6.684803
42.0,42,6.688309
30.0,30,6.690105
14.0,14,6.692985
23.0,23,6.693035
14.0,14,6.701865
12.0,12,6.708704
29.0,29,6.710524
14.0,14,6.718583
52.0,52,6.719221
51.0,51,6.720392
16.0,16,6.727779
21.0,21,6.73135
31.0,31,6.73836
26.0,26,6.743101
30.0,30,6.748739
26.0,26,6.753419
79.0,79,6.754604
12.0,12,6.755793
10.0,10,6.97357
12.0,12,6.976308
16.0,16,6.984277
19.0,19,6.989021
60.0,60,6.994936
23.0,23,7.004234
39.0,39,7.010243
62.0,62,7.010985
26.0,26,7.012396
11.0,11,7.017682
29.0,29,7.023673
18.0,18,7.02966
27.0,27,7.030373
22.0,22,7.038244
12.0,12,7.038306
19.0,19,7.042274
59.0,59,7.050296
25.0,25,7.055049
20.0,20,7.055801
15.0,15,7.060386
36.0,36,7.062446
10.0,10,7.06704
20.0,20,7.069202
23.0,23,7.084951
34.0,34,7.085739
12.0,12,7.093794
42.0,42,7.095723
60.0,60,7.095776
9.0,9,7.099471
19.0,19,7.107492
26.0,26,7.111928
21.0,21,7.112607
55.0,55,7.12015
30.0,30,7.126621
36.0,36,7.13477
35.0,35,7.134833
24.0,24,7.141689
45.0,45,7.148846
30.0,30,7.153682
13.0,13,7.156653
35.0,35,7.16285
24.0,24,7.167957
54.0,54,7.168017
20.0,20,7.168613
16.0,16,7.172851
10.0,10,7.174591
20.0,20,7.179875
23.0,23,7.181678
15.0,15,7.188642
31.0,31,7.190961
12.0,12,7.19564
8.0,8,7.200355
13.0,13,7.207813
64.0,64,7.21186
39.0,39,7.213594
57.0,57,7.214802
15.0,15,7.221326
13.0,13,7.223212
30.0,30,7.226086
8.0,8,7.230822
29.0,29,7.231513
21.0,21,7.236505
14.0,14,7.240499
17.0,17,7.241705
11.0,11,7.248046
47.0,47,7.249862
22.0,22,7.253431
9.0,9,7.253486
31.0,31,7.254657
15.0,15,7.262369
16.0,16,7.263003
28.0,28,7.271542
40.0,40,7.273976
24.0,24,7.278443
25.0,25,7.278501
14.0,14,7.280807
16.0,16,7.508855
30.0,30,7.511613
25.0,25,7.525354
47.0,47,7.526722
25.0,25,7.528069
50.0,50,7.528805
22.0,22,7.543966
15.0,15,7.554078
41.0,41,7.554842
45.0,45,7.556226
44.0,44,7.558257
9.0,9,7.560283
14.0,14,7.565551
26.0,26,7.577376
39.0,39,7.584018
36.0,36,7.589891
53.0,53,7.590657
12.0,12,7.592742
22.0,22,7.592795
24.0,24,7.608967
29.0,29,7.609739
27.0,27,7.611144
36.0,36,7.615089
38.0,38,7.633613
37.0,37,7.634924
9.0,9,7.640575
44.0,44,7.643341
55.0,55,7.645252
10.0,10,7.647724
33.0,33,7.656673
25.0,25,7.666021
29.0,29,7.667367
39.0,39,7.672995
26.0,26,7.676221
27.0,27,7.685624
30.0,30,7.68692
24.0,24,7.688133
18.0,18,7.697446
40.0,40,7.701024
25.0,25,7.703456
12.0,12,7.708455
27.0,27,7.714096
48.0,48,7.714691
22.0,22,7.716431
22.0,22,7.720949
13.0,13,7.721605
19.0,19,7.727248
14.0,14,7.729742
17.0,17,7.737259
41.0,41,7.738484
15.0,15,7.738528
16.0,16,7.747645
52.0,52,7.751021
10.0,10,7.75342
26.0,26,7.753467
35.0,35,7.757687
11.0,11,7.757738
9.0,9,7.758899
15.0,15,7.762475
15.0,15,7.76637
18.0,18,7.769864
29.0,29,7.775367
30.0,30,7.780579
30.0,30,7.785214
35.0,35,7.790898
29.0,29,7.792645
28.0,28,7.797241
30.0,30,7.802619
9.0,9,7.807796
27.0,27,7.813071
59.0,59,8.043339
18.0,18,8.055104
96.0,96,8.065712
20.0,20,8.068415
