# {"t_start": 1558153195.241317} 
r,l,t
500.0,500,88.397408
500.0,500,88.792734
500.0,500,88.864799
500.0,500,88.865673
500.0,500,89.102883
500.0,500,89.49808
500.0,500,89.571323
500.0,500,89.572179
500.0,500,89.810532
500.0,500,90.200385
500.0,500,90.271975
500.0,500,90.272799
500.0,500,90.510682
500.0,500,90.906379
500.0,500,90.979296
500.0,500,90.980167
500.0,500,91.216362
500.0,500,91.610571
500.0,500,91.682687
500.0,500,91.683538
500.0,500,91.920461
500.0,500,92.314847
500.0,500,92.38626
500.0,500,92.387084
500.0,500,92.622936
500.0,500,93.023532
500.0,500,93.095587
500.0,500,93.096334
500.0,500,93.330657
500.0,500,93.723855
500.0,500,93.796364
500.0,500,93.79721
500.0,500,94.034042
500.0,500,94.427008
500.0,500,94.499456
500.0,500,94.50032
500.0,500,94.739957
500.0,500,95.137316
500.0,500,95.208991
500.0,500,95.209851
500.0,500,95.446842
500.0,500,95.838173
500.0,500,95.911172
500.0,500,95.912008
500.0,500,96.158676
500.0,500,96.557243
500.0,500,96.630328
500.0,500,96.631172
500.0,500,96.866509
500.0,500,97.265209
500.0,500,97.337347
500.0,500,97.338194
500.0,500,97.582035
500.0,500,97.973536
500.0,500,98.046251
500.0,500,98.047103
500.0,500,98.287896
500.0,500,98.687334
500.0,500,98.762173
500.0,500,98.763046
500.0,500,98.999052
500.0,500,99.393968
500.0,500,99.466241
500.0,500,99.467078
500.0,500,99.707126
500.0,500,100.112542
500.0,500,100.186568
500.0,500,100.187464
500.0,500,100.436329
500.0,500,100.829495
500.0,500,100.908593
500.0,500,100.909451
500.0,500,101.153135
500.0,500,101.55157
500.0,500,101.625687
500.0,500,101.626573
20.0,20,101.64048
500.0,500,101.866412
500.0,500,102.261801
500.0,500,102.33516
500.0,500,102.34896
500.0,500,102.573277
500.0,500,102.965402
500.0,500,103.037844
500.0,500,103.051734
500.0,500,103.273723
500.0,500,103.670386
500.0,500,103.743329
500.0,500,103.757138
500.0,500,103.983554
500.0,500,104.377927
500.0,500,104.450323
500.0,500,104.464037
500.0,500,104.691726
500.0,500,105.094745
500.0,500,105.168117
500.0,500,105.181815
500.0,500,105.405009
500.0,500,105.800903
500.0,500,105.873632
500.0,500,105.88727
500.0,500,106.110403
500.0,500,106.506642
500.0,500,106.579227
500.0,500,106.597504
500.0,500,106.826601
500.0,500,107.224371
500.0,500,107.29931
500.0,500,107.313386
500.0,500,107.537755
500.0,500,107.932962
500.0,500,108.005386
500.0,500,108.018968
500.0,500,108.240817
500.0,500,108.641209
500.0,500,108.713625
500.0,500,108.727537
500.0,500,108.956007
500.0,500,109.376112
500.0,500,109.449383
500.0,500,109.463225
500.0,500,109.690851
500.0,500,110.082959
500.0,500,110.155741
500.0,500,110.169577
500.0,500,110.390564
500.0,500,110.787807
500.0,500,110.860607
500.0,500,110.874473
500.0,500,111.100611
500.0,500,111.49607
500.0,500,111.569401
500.0,500,111.583358
500.0,500,111.807024
500.0,500,112.201343
500.0,500,112.275766
500.0,500,112.289723
